,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
96,sg:069cf4f863504435bf03f8376439778a,Hope Springs Church,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6076,36,36.0,"{""<5"":1,""5-20"":8,""21-60"":11,""61-240"":14,"">240"":2}",3135.0,41.964289,-72.295532,813110.0,CT,9.0,9013.0,Tolland County,90138901002.0
166,sg:0c9b043d56f24e9fa4940ea326366ec2,United States Postal Service (USPS),CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6071,55,19.0,"{""<5"":2,""5-20"":27,""21-60"":9,""61-240"":13,"">240"":4}",3623.5,41.986752,-72.441861,491110.0,CT,9.0,9013.0,Tolland County,90135382023.0
215,sg:105dbd92b8b347a0a2417c13fb0f3d1a,Goncharova Olga DDS,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6605,57,24.0,"{""<5"":4,""5-20"":23,""21-60"":7,""61-240"":11,"">240"":12}",5116.5,41.176156,-73.212136,621210.0,CT,9.0,9001.0,Fairfield County,90010711002.0
235,sg:11e76d70cf7c40468f4d29245286b230,Burlington,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6901,488,34.5,"{""<5"":8,""5-20"":138,""21-60"":204,""61-240"":113,"">240"":25}",33013.5,41.055856,-73.539907,448140.0,CT,9.0,9001.0,Fairfield County,90010201001.0
401,sg:219000cbd8344bc1901dadd90b41ada5,Barbara's Restaurant,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6514,321,20.0,"{""<5"":20,""5-20"":146,""21-60"":102,""61-240"":42,"">240"":11}",14967.0,41.339518,-72.93544,722511.0,CT,9.0,9009.0,New Haven County,90091655002.0
413,sg:22a7e13e2c334d6bae7d6f789549eeff,Sunoco,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6470,80,9.5,"{""<5"":6,""5-20"":43,""21-60"":17,""61-240"":13,"">240"":1}",3437.5,41.396768,-73.29361800000001,447110.0,CT,9.0,9001.0,Fairfield County,90012305022.0
481,sg:2889139e63b84b5881e95cf3f55c2196,First and Last Bakery Cafe,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6114,103,30.0,"{""<5"":2,""5-20"":36,""21-60"":39,""61-240"":21,"">240"":5}",6395.0,41.734021000000006,-72.68679,722511.0,CT,9.0,9003.0,Hartford County,90035023004.0
486,sg:28dce5a883834985a1bef5744110e651,ENT & Allergy Associates,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6611,7,29.0,"{""<5"":0,""5-20"":1,""21-60"":4,""61-240"":0,"">240"":2}",654.5,41.234859,-73.14938000000001,621111.0,CT,9.0,9001.0,Fairfield County,90010905002.0
487,sg:28df1ab1497847388edb220230aa5c88,KFC,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6810,272,20.0,"{""<5"":13,""5-20"":127,""21-60"":56,""61-240"":40,"">240"":36}",18548.0,41.408905,-73.455929,722513.0,CT,9.0,9001.0,Fairfield County,90012102001.0
495,sg:2939b817f79e412ab5e6071fd0fd0354,Pep Boys,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6514,167,24.0,"{""<5"":4,""5-20"":70,""21-60"":36,""61-240"":22,"">240"":35}",14054.0,41.371849,-72.916924,441310.0,CT,9.0,9009.0,New Haven County,90091658012.0
532,sg:2be5bf34d9ef4034b6dbab85eb74da8f,CrossFit,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6320,266,26.0,"{""<5"":3,""5-20"":108,""21-60"":82,""61-240"":58,"">240"":15}",17007.5,41.362639,-72.114876,713940.0,CT,9.0,9011.0,New London County,90116903002.0
553,sg:2e3a7540e9e34d39b5953157079ba2e6,Northford Country Grill,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6472,182,27.0,"{""<5"":3,""5-20"":67,""21-60"":69,""61-240"":36,"">240"":7}",10737.5,41.393683,-72.79019699999999,722511.0,CT,9.0,9009.0,New Haven County,90091862001.0
649,sg:35eb41dfd10946c2a9c29431cd652157,True Value Hardware,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6776,119,21.0,"{""<5"":7,""5-20"":51,""21-60"":33,""61-240"":11,"">240"":17}",7727.0,41.578489000000005,-73.413826,444130.0,CT,9.0,9005.0,Litchfield County,90052536002.0
681,sg:3904ad74ba524d58a93c0372209591a0,Boys & Girls Clubs of America,CT,2019-04-01T00:00:00-04:00,2019-05-01T00:00:00-04:00,6010,123,24.0,"{""<5"":4,""5-20"":50,""21-60"":21,""61-240"":26,"">240"":22}",10678.5,41.688644000000004,-72.91780200000001,624110.0,CT,9.0,9003.0,Hartford County,90034052002.0
