,safegraph_place_id,location_name,region,date_range_start,date_range_end,postal_code,raw_visit_counts,median_dwell,bucketed_dwell_times,est_total_dwell,latitude,longitude,naics_code,state,stateFIPS,countyFIPS,countyName,CBGFIPS
146,sg:0dcd6e9be1f54ec7bfcbeaacf12123dd,USA Karate,RI,2019-09-01T00:00:00-04:00,2019-10-01T00:00:00-04:00,2860,417,46.0,"{""<5"":7,""5-20"":88,""21-60"":163,""61-240"":132,"">240"":27}",34065.0,41.881107,-71.38676099999999,713940.0,RI,44.0,44007.0,Providence County,440070152001.0
407,sg:26d270785ffb44f8b64e4db0d7077db0,McQuade's Marketplace,RI,2019-09-01T00:00:00-04:00,2019-10-01T00:00:00-04:00,2891,623,15.0,"{""<5"":20,""5-20"":349,""21-60"":134,""61-240"":47,"">240"":73}",34433.0,41.374639,-71.830584,445110.0,RI,44.0,44009.0,Washington County,440090508014.0
499,sg:2d5a3d84a19f447c842e62c1ea0a8948,Navigant Credit Union,RI,2019-09-01T00:00:00-04:00,2019-10-01T00:00:00-04:00,2857,1,242.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":1}",240.0,41.831990999999995,-71.586816,522110.0,RI,44.0,44007.0,Providence County,440070132012.0
609,sg:36be30ffe7bd42259b7d4850901b7c73,Caetano Rose Marie DC,RI,2019-09-01T00:00:00-04:00,2019-10-01T00:00:00-04:00,2860,50,70.0,"{""<5"":1,""5-20"":10,""21-60"":11,""61-240"":11,"">240"":17}",6308.5,41.861340999999996,-71.411855,621310.0,RI,44.0,44007.0,Providence County,440070163001.0
647,sg:3a591bc14cc04d568cdb11a22f91e7b9,Marriage and Family Counseling,RI,2019-09-01T00:00:00-04:00,2019-10-01T00:00:00-04:00,2852,80,12.0,"{""<5"":3,""5-20"":43,""21-60"":30,""61-240"":3,"">240"":1}",2451.5,41.570928,-71.460982,621330.0,RI,44.0,44009.0,Washington County,440090503023.0
663,sg:3c54436cdb77492d86fe7f2ba77d5902,WED Coventry 6,RI,2019-09-01T00:00:00-04:00,2019-10-01T00:00:00-04:00,2816,1,5.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",12.5,41.669725,-71.708333,221111.0,RI,44.0,44003.0,Kent County,440030207011.0
924,sg:56a3e9ae260544f786b4504db1d75c24,Tides School,RI,2019-09-01T00:00:00-04:00,2019-10-01T00:00:00-04:00,2893,77,99.0,"{""<5"":2,""5-20"":16,""21-60"":14,""61-240"":15,"">240"":30}",10229.5,41.701243,-71.52826400000001,611110.0,RI,44.0,44003.0,Kent County,440030203004.0
2089,sg:ca131a0df62245e6913a7b79d1f151aa,Three Islands Clothing,RI,2019-09-01T00:00:00-04:00,2019-10-01T00:00:00-04:00,2891,143,27.0,"{""<5"":5,""5-20"":49,""21-60"":51,""61-240"":27,"">240"":11}",9394.0,41.309855999999996,-71.858465,448120.0,RI,44.0,44009.0,Washington County,440090510001.0
2127,sg:cdcb54d2996745efae0e941d940c229f,The Wolf School,RI,2019-09-01T00:00:00-04:00,2019-10-01T00:00:00-04:00,2916,132,154.0,"{""<5"":1,""5-20"":26,""21-60"":16,""61-240"":35,"">240"":54}",19203.0,41.848426,-71.347924,611110.0,RI,44.0,44007.0,Providence County,440070101022.0
2492,sg:f01ae8ed46634c9ca03ba4ae9f23cf18,Subway,RI,2019-09-01T00:00:00-04:00,2019-10-01T00:00:00-04:00,2921,41,23.0,"{""<5"":0,""5-20"":16,""21-60"":19,""61-240"":5,"">240"":1}",1962.0,41.788456,-71.518435,722513.0,RI,44.0,44007.0,Providence County,440070146002.0
2684,sg:03fa71948a8644778ae52770f71a3b6f,Marti's,RI,2019-09-01T00:00:00-04:00,2019-10-01T00:00:00-04:00,2861,2,207.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":1}",252.5,41.878755,-71.354789,445292.0,RI,44.0,44007.0,Providence County,440070159002.0
